platform,app,app_id,play_store_url,review_id,user_name,rating,text,language,date,thumbs_up,replied
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13815751144,yo657,1,مشكلة تعديل العنوان — اريد فتح حساب وعند تأكيد العنوان لايمكنني التعديل وتظهر لي رسالة خطأ مالحل؟ بديت اكره تطبيقكم,ar,2026-03-05T02:30:56-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13809016620,RaYaN-Q,1,عرض وهمي — طبقت كل الشروط مع عرضهم تبع نون وماتطبق الخصم,ar,2026-03-03T03:15:34-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13806459828,Rorfi53,2,معلق — معليش التطبيق معلق عندي من قبل  احذف و احمله و يرجع طبيعي بس بعد فتره يعلق و يصير نفس مشكله مدري هو من عندي ولا في غيري عنده نفس مشكلتي اتمنى تشوفون حل,ar,2026-03-02T08:46:47-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13805639171,fadhlabdullah,5,افضل البنوك في السعودية — من افضل البنوك في السعودية خدمة العملاء  والتعامل مع العملاء اتمنى ان يستمروا,ar,2026-03-02T04:03:18-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13802937834,Sami M K,4,سهل  سريع امن — وأضح التفاصيل والأيقونات وسرعة استجابة,ar,2026-03-01T08:59:23-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13794896043,تالي القرآن,5,شكرا….. — شكرا,ar,2026-02-27T05:52:33-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13794350060,محمد محسن ابو ياسر,5,اشهد بالله انه بنك كفو — بنك تحتزم به بيض الله وجيهه من قامو به,ar,2026-02-27T02:32:22-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13791669256,Yara Abdullah,5,Easy to use — تطبيق رائع و عملي .. سهل الاستخدام,ar,2026-02-26T07:57:14-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13791059857,منصور محمد 2026,1,مشكله الدخول — إذا تم تسجيل الدخول  يتم إغلاق التطبيق مباشره !!!,ar,2026-02-26T04:33:23-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13785611611,Hana Alsaad,5,سهل سريع مرن — الافضل دائما,ar,2026-02-24T15:44:37-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13783713744,abu yassr,5,"سهل ومرن — من اروع واجمل تطبيقات البنوك بالنسبة لي 
استمروا في الابتكار ي إنماء",ar,2026-02-24T03:56:13-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13783022075,شهد المرعي,5,🖤 — My favorite bank since 2020 and forever.,en,2026-02-23T22:22:19-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13782851484,sbasonbul,1,The worst ever — The worst app ever. Bad customer support,en,2026-02-23T20:54:15-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13781300517,Nalsh91,1,اصدار ١.١٠.٣ — التطبيق فيه مشكله اول ما الخل على الشاشة الرئيسية يطلعني علطول وما يخليني اتصرف، والبنك مو قاعد يرد عشان يحل المشكله. مصيبة,ar,2026-02-23T10:10:56-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13779154799,F.Shammar777,5,Raiydh — Very nice 😍👍,en,2026-02-22T19:33:01-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13773769485,مكتب علامات البيداء للعقارات,5,الإنماء — شكراً الإنماء بنك,ar,2026-02-21T08:24:17-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13772174170,Ajajoo 223,5,برنامج سهل وجميل — من اسهل البرامج البنكيه,ar,2026-02-20T22:01:57-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13769285922,IBRAHIM STAR,1,خروج التطبيق — التحديث الاخير في الايفون والتطبيق فيه مشكلة وهي بعد ادخال رمز التحقق يطلع التطبيق  نهائيا مع اختفاء اشعار رمز التحقق في الأعلى.,ar,2026-02-20T03:18:52-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13763128190,Hart hit,5,تقييم — ممتاز,ar,2026-02-18T08:37:25-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13758696362,Samouri66,5,البنك يشهد تطور قوي — يشهد البنك تحسن كبيييير و ملحوظ و تطور في خدماته و رعاية العملاء ..بالتوفيق,ar,2026-02-17T03:37:34-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13758611230,السندي الشلاقي,5,من افضل البنوك لدي — اجمل تطبيق ومن تطور لتطور,ar,2026-02-17T03:00:39-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13757937395,Owais@2,5,Excellent — Excellent,en,2026-02-16T21:21:58-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13751019745,Das aloysios,5,Review — It’s one of the trusted bank in KSS.,en,2026-02-14T23:47:51-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13749560112,Meshary B-52,5,Smooth experience — Magnificent,en,2026-02-14T12:53:28-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13749475481,buzz of,5,Good — Very good service,en,2026-02-14T12:20:31-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13748928675,بوستنكار,5,شكرا جزيلا — تطبيق جبار,ar,2026-02-14T09:10:39-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13739752740,m-almalki98,5,من افضل تطبيقات البنوك في السعودية — استخدامه سلس جدا و بإمكان إنجاز المعاملات بسهولة,ar,2026-02-11T19:15:54-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13726668485,ابو زياااااااااااااد,5,مصرف الانماء — سهل الاستخدام,ar,2026-02-08T04:50:42-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13725507591,ابوالسمؤال,5,الرياض شركة الديار العربية للتطوير العقاري — بنك ممتاز و خدماته مميزة والعاملين علي درجة عالية من الرقيً بالإضافة الي جودة تطبيقاته وفعاليتها الدائمة,ar,2026-02-07T20:28:02-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13715968968,Good101546,5,شكرا على الخدمات وسهوله الاستخدام — سهل ومريح وسريع,ar,2026-02-05T07:22:47-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13707492886,Nor_r,1,🙏 — 🙏,ar,2026-02-03T00:09:35-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13704152714,mmno93,1,التطبيق معلق من الصباح .. — ومعلق على صفحه بس,ar,2026-02-02T02:36:10-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13701266048,أبوعمار 89,5,الدمام — سهل جدا ومريح في الاستعمال شكرا لكم ونتمني منكم المزيد,ar,2026-02-01T07:34:57-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13700344997,ابو علي تمير,5,رائع — ممتاز وسهل,ar,2026-02-01T02:41:28-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13699779784,Mohammed_qusai,5,Perfect app — The best,en,2026-01-31T22:48:24-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13699778030,ابوهمام الاحمدي,5,الرياض — تطبيق رائع جدا,ar,2026-01-31T22:47:38-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13699172331,ابوخالد الكريمي,5,الطائف — بنك متميز من افضل المصارف,ar,2026-01-31T18:35:31-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13698678628,اخو محمد ابو محمد سعد لاحق,5,كثر الله خير سيدي ولي العهد الآمين محمد بن سلمان وزاده الله من فضائله — كثر الله خير سيدي ولي العهد الآمين محمد بن سلمان وزاده الله من فضائله وكثر الله خير سيدنا و أبونا ولي العهد الآمين محمد بن سلمان وزاده الله من فضائله وكثر الله خير سيدنا و أبونا ولي العهد الآمين محمد بن سلمان وزاده الله من فضائله وكثر الله خير سيدنا و أبونا ولي العهد الآمين محمد بن سلمان وزاده الله من فضائله💚✅💚🇸🇦👍🏻💯,ar,2026-01-31T15:24:39-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13688887722,Zakiyah Babiker,5,Z — Ok,en,2026-01-29T04:28:39-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13688824693,Thanx..,5,تطبيق الإنماء — رائع جداً,ar,2026-01-29T04:07:17-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13687189113,مروءه,5,ممتاز — لاملاحظات عليه,ar,2026-01-28T16:23:44-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13681097440,Halabyfaiad,4,خلل — التطبيق به خلل فى مسح ال qr او تحميله من الهاتف,ar,2026-01-27T03:26:56-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13680858262,roro277t,1,الصراحه يعلق من اول ما يدخلني مايدخل على الحساب يبقى شعار التطبيق الراجحي احسن الصراحه — djjsbe,ar,2026-01-27T01:43:11-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13680589580,birona59,5,رائع وسريع — رائع جدا,ar,2026-01-26T23:30:18-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13680479618,عبدالرحمن الحضيري,5,تطبيق والخدمات المقدمة من البنك — سهل ومريح وبسيط جداً تعجبني واجهة المستخدم وسهولة الوصول إلى الخدمات,ar,2026-01-26T22:34:58-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13680278438,راشد الحربي١,4,م — ممتاز.,ar,2026-01-26T20:56:15-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13679502407,famu199112,5,ممتاز — سهل الاستخدام و خدمات ذاتية مميزة,ar,2026-01-26T15:33:45-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13676943117,بدر البدور١,5,ممتاز — سهولة في كل شي,ar,2026-01-25T23:43:33-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13675504929,Ab naqvi,5,I’m so happy with bank — Thank you so much,en,2026-01-25T13:20:31-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13675332057,ف ص م ب,1,برنامج وخدمات سيئة جدا — البرنامج كثيرا تنكبك ويكون معلق وقت ماتحتاجه، والخدمات أسوء بنك ممكن تتعامل معاه,ar,2026-01-25T12:19:09-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13674962892,M7MED70,4,الإشعارات — افضل تطبيق بنكي... بس يحتاج تفعيل الاشعارات للعمليات  حوالات وارده..مدفوعات فواتير ونقاط البيع  مشتريات جميع العمليات يجيك اشعار عبر التطبيق مثل الرسائل النصية  الإشعارات مهمه جدا عبر التطبيق,ar,2026-01-25T10:17:42-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13673877081,kalaseri7,5,من الافضل بنسبه لي — جميل جدا ❤️,ar,2026-01-25T04:43:02-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13673728149,رجاء عبد العزيز فلمبان,5,تميز — شكري وتقديري للجهود المبذولة,ar,2026-01-25T03:48:30-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13671933042,سُـلطانة,5,التحلية — 🫶🏼,ar,2026-01-24T15:14:18-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13671561107,خالد الغا,5,شكراً جزيلاً — تطور من افضل الى الافضل من ناحية التصميم و سهولة الاستخدام وسرعة التنفيذ و الإنجاز.,ar,2026-01-24T12:51:38-07:00,0,False
App Store,Alinma App (Main),1668637683,https://apps.apple.com/sa/app/id1668637683,13663743476,ابو زايد المشوح,5,خدمة كل العملاء — الخدمات الإلكترونية رائعة و كل شيء تحتاجه تقدر تسويه من خلالها,ar,2026-01-22T11:22:17-07:00,0,False
